X,RecordID_ALA,COLLECTION.ID,CatalogNumber,Collection,SpeciesName,MonthCapture,YearCapture,LongitudeClim,LatitudeClim,Longitude,Latitude,distance2coast_m,elevation,IBRA_REG_CODE_7,IBRA_REG_NAME_7
7122,bc99f647-1314-4f63-9422-161c0bda22b7,ABTC119496,ABTC119496,ABTC,Malurus lamberti,7,2007,130.1203,-29.7253,130.1203,-29.7253,206737.9929,158.6623993,GVD,Great Victoria Desert
3941,bd48abdf-fdfe-4cd9-bd04-09c14164a334,A8880,A8880,WAM,Malurus lamberti,5,1960,113.816667,-23.116667,113.816667,-23.116667,4910,26.76074982,CAR,Carnarvon
11740,be3f1e58-6314-4116-be5b-424c65415cce,G40535,G40535,ANWC,Malurus lamberti,10,2015,132.426,-13.437,132.426,-13.437,117810,267.9241028,ARP,Arnhem Plateau
6551,be91f186-5e1d-4f9b-bdb9-1d43810c131f,O7011,O7011,QM,Malurus lamberti,7,1961,149.783333,-22.766667,149.783333,-22.766667,29764.93575,119.8094025,BBN,Brigalow Belt North
9272,be99c9ec-d4f0-4b05-b7c6-f10acc396e3a,O.62161,O.62161,AM,Malurus lamberti,9,1990,125.716,-14.666,125.716,-14.666,7455.212941,110.405899,NOK,Northern Kimberley
13430,bece95f1-178d-43e2-871b-c5753e2f1f2d,ABTC26626,ABTC26626,ABTC,Malurus lamberti assimilis,12,1984,133.5,-26.9333,133.5,-26.9333,552225.3294,361.625885,CER,Central Ranges
11727,bf0b5eed-1748-4cd0-9668-006a09e03c3e,G40547,G40547,ANWC,Malurus lamberti,10,2015,132.456,-13.526,132.456,-13.526,129123.3867,149.0065002,ARP,Arnhem Plateau
7139,c02998e5-8194-4e8f-8210-29771ac505ee,G32029,G32029,ANWC,Malurus lamberti,7,2010,126.0343,-18.6768,126.0343,-18.6768,280157.4973,263.5488892,OVP,Ord Victoria Plain
11026,c041db8d-974a-447c-a7ad-ce9cc57feafb,A15759,A15759,WAM,Malurus lamberti,10,1978,125.75,-14.916667,125.75,-14.916667,34016.22701,254.2967072,NOK,Northern Kimberley
3960,c06e6fbf-003b-4f69-af6a-b7d731c20e79,B17157,B17157,ANWC,Malurus lamberti,5,1974,139.4083,-20.45,139.4083,-20.45,307533.4169,399.3669128,MII,Mount Isa Inlier
12483,c09b87a1-5cba-449f-bde0-b0c9dd606dcd,A9552,A9552,WAM,Malurus lamberti,11,1964,115.816944,-31.932778,115.816944,-31.932778,9820,20.13348961,SWA,Swan Coastal Plain
7949,c1828929-0122-4199-903f-7f63f40ef924,O10713,O10713,QM,Malurus lamberti,8,1966,152.683333,-27.083333,152.683333,-27.083333,36155.01763,425.0510864,SEQ,South Eastern Queensland
3972,c1975ba8-ee9a-4a17-b17f-a005e7d0c78e,B48020,B48020,ANWC,Malurus lamberti,5,1996,143,-24.2167,143,-24.2167,674296.9686,199.9998932,CHC,Channel Country
11038,c1e54fa6-01f0-4547-b7e8-d2d319ab5662,B46630,B46630,ANWC,Malurus lamberti,10,1994,138.0639,-33.5,138.0639,-33.5,14730,28.24226952,EYB,Eyre Yorke Block
11690,c2448e56-6a22-4cba-8be1-608e1ce677a1,G23049,G23049,ANWC,Malurus lamberti,10,1994,138.0639,-33.5,138.0639,-33.5,14730,28.24226952,EYB,Eyre Yorke Block
6564,c2b5a929-bcd3-4c3c-b63b-65f7330739f6,B55220,B55220,ANWC,Malurus lamberti,7,2010,126.0601,-18.7082,126.0601,-18.7082,280157.4973,239.5233002,OVP,Ord Victoria Plain
7953,c2dc3387-74df-4a35-b647-e48d5d40b2c8,B54288,B54288,ANWC,Malurus lamberti,8,2008,126.0433,-28.0342,126.0433,-28.0342,467283.8701,395.9198914,GVD,Great Victoria Desert
9739,c33fb6dc-a83c-421f-8c89-73a566abe7b9,ABTC37976,ABTC37976,ABTC,Malurus lamberti assimilis,9,1997,136.7694,-26.1936,136.7694,-26.1936,726499.4735,60.87197876,SSD,Simpson Strzelecki Dunefields
12497,c346b0d2-eec3-40df-9868-9bc2d26de915,O.53048,O.53048,AM,Malurus lamberti,11,1979,128.733,-15.766,128.733,-15.766,73934.56702,59.76517868,VIB,Victoria Bonaparte
6566,c3b5efac-b89f-47d7-b9db-7203425c7d96,B52442,B52442,ANWC,Malurus lamberti,7,2009,133.609,-15.856,133.609,-15.856,223460.0369,180.767395,STU,Sturt Plateau
7963,c3f7ff0f-2be6-481c-94c2-13a255ea5f45,B54287,B54287,ANWC,Malurus lamberti,8,2008,126.0433,-28.0342,126.0433,-28.0342,467283.8701,395.9198914,GVD,Great Victoria Desert
11049,c40f67e4-d716-4bc4-96b3-aa1349dcae94,O.45808,O.45808,AM,Malurus lamberti,10,1976,141.983,-29.466,141.983,-29.466,525336.9376,169.7218933,CHC,Channel Country
7974,c5ea0ca8-b3c7-482e-a5ad-ac77e5ed930d,B06776,B06776,ANWC,Malurus lamberti,8,1967,136.4333,-15.7167,136.4333,-15.7167,4910,3.904217958,GUC,Gulf Coastal
5351,c620edea-d5d7-4499-9b2f-c42d0a2cd5a9,A14366,A14366,WAM,Malurus lamberti,6,1975,126.766667,-14.166667,126.766667,-14.166667,11309.48717,52.21757889,NOK,Northern Kimberley
6578,c726b02e-7a2f-45d2-8c13-bd70c8ba06f8,B55401,B55401,ANWC,Malurus lamberti,7,2010,127.7076,-18.9261,127.7076,-18.9261,382269.1367,359.7543945,OVP,Ord Victoria Plain
8398,c7461441-7a31-4dcb-adea-20a170e8ee84,ABTC119904,ABTC119904,ABTC,Malurus lamberti,8,2007,131.6447,-30.1594,131.6447,-30.1594,152407.0067,244.7776947,GVD,Great Victoria Desert
8403,c7a2cdd3-8214-49b4-b71b-b7145a4d6879,G30799,G30799,ANWC,Malurus lamberti,8,2008,128.4172,-29.5719,128.4172,-29.5719,242875.1753,209.3856049,NUL,Nullarbor
4022,c7b1a7c0-c637-4a99-ac42-8f92d9019206,A15650,A15650,WAM,Malurus lamberti,5,1978,128.033333,-18.233333,128.033333,-18.233333,308589.0643,275.4350891,OVP,Ord Victoria Plain
1478,c7c276b1-0c71-4c4e-9c3e-803a138dee00,A20183,A20183,WAM,Malurus lamberti,3,1986,124.983333,-17.333333,124.983333,-17.333333,105189.6002,104.3380966,CEK,Central Kimberley
11073,c7d92f05-0d01-4c81-8e37-845fad62e1bb,B41664,B41664,ANWC,Malurus lamberti,10,1988,140.9667,-17.4667,140.9667,-17.4667,14910.42588,1.826385975,GUP,Gulf Plains
12519,c7da277c-8c7b-4503-b23f-cd58d94ec1e2,B16798,B16798,ANWC,Malurus lamberti,11,1973,137.5167,-33.0333,137.5167,-33.0333,4910,16.72199059,GAW,Gawler
4572,c7eda5ca-4b14-40ab-a9b7-e60fc03ab4cd,G6406,G6406,ANWC,Malurus lamberti,5,2002,125.6119,-26.8006,125.6119,-26.8006,606741.376,460.0480957,GID,Gibson Desert
2406,c81c3c23-2a43-4101-a443-3256fe27e9f6,O28091,O28091,QM,Malurus lamberti,4,1988,139.016667,-16.966667,139.016667,-16.966667,4910,5.083768845,GUP,Gulf Plains
13295,cb538bab-d901-44b7-aee1-9d6ff41b3c3c,A9704,A9704,WAM,Malurus lamberti,12,1965,114.682778,-27.224444,114.682778,-27.224444,65256.17902,205.816803,YAL,Yalgoo
11090,cb552187-b762-4292-838f-bd06cdde6629,B17601,B17601,ANWC,Malurus lamberti,10,1974,138.35,-29.2,138.35,-29.2,382103.9708,35.55672073,STP,Stony Plains
5366,cb754e4c-c5e5-459a-943c-a36846078556,B17206,B17206,ANWC,Malurus lamberti,6,1974,136.0667,-16.2,136.0667,-16.2,70635.83368,68.39063263,GFU,Gulf Fall and Uplands
1484,cb7ed67c-a7f3-46f9-95d5-497e2431a0e0,A20198,A20198,WAM,Malurus lamberti,3,1986,125.3,-17.166667,125.3,-17.166667,102726.7682,425.6648865,CEK,Central Kimberley
4046,cbcb1fe5-d76d-4be0-8840-99e7be792b10,B32773,B32773,ANWC,Malurus lamberti,5,2002,134.1861,-28.4108,134.1861,-28.4108,420018.4383,256.7723083,STP,Stony Plains
6598,cc4b999d-f7ad-4eae-b8a3-454fd9e30f3d,A13958,A13958,WAM,Malurus lamberti,7,1975,125.316667,-18.5,125.316667,-18.5,206916.9495,84.0401535,DAL,Dampierland
4050,cc8aeb9d-3efd-4a53-969e-17c390a644fa,A15639,A15639,WAM,Malurus lamberti,5,1978,130.966667,-17.483333,130.966667,-17.483333,292396.5013,216.2207947,OVP,Ord Victoria Plain
9347,cdac0b73-ae57-4e13-8846-0a819ede1eca,B40118,B40118,ANWC,Malurus lamberti,9,1985,139.9,-27.5333,139.9,-27.5333,601425.677,43.84899902,CHC,Channel Country
13303,ce07f518-0600-4fa3-8e41-8d1f5f1d81f3,B40925,B40925,ANWC,Malurus lamberti,12,1987,150.6333,-34.9333,150.6333,-34.9333,14730,17.71093941,SYB,Sydney Basin
4583,ce518d78-5861-4222-b122-bc37a71c3ee1,G6693,G6693,ANWC,Malurus lamberti,5,2002,117.4347,-22.9314,117.4347,-22.9314,248057.8322,473.6636047,PIL,Pilbara
13305,ce8aabe5-ae37-4f5c-9037-3b17aceb1d0f,O26576,O26576,QM,Malurus lamberti,12,1985,152.716667,-26.65,152.716667,-26.65,39280,203.4994965,SEQ,South Eastern Queensland
8002,cee1c91f-182b-4fd1-b974-865af3f8b32b,B54119,B54119,ANWC,Malurus lamberti,8,2008,127.445,-28.4661,127.445,-28.4661,386780.8931,308.6156921,GVD,Great Victoria Desert
12958,cf291072-9a61-465e-8b2f-2cea9ef6cc03,G29784,G29784,ANWC,Malurus lamberti,11,2009,143.1869,-24.1106,143.1869,-24.1106,653223.6684,178.7265015,MGD,Mitchell Grass Downs
11113,cf323c82-dd08-4ae1-9424-d2ae10fb4dbe,B15246,B15246,ANWC,Malurus lamberti,10,1972,132.95,-13.0833,132.95,-13.0833,102726.7682,23.8055191,ARP,Arnhem Plateau
9357,cff061d6-b2ad-4fe7-9855-4590301b27ab,O27592,O27592,QM,Malurus lamberti,9,1986,142.616667,-18.783333,142.616667,-18.783333,243868.8685,175.4008942,GUP,Gulf Plains
9719,d0965407-aa46-4431-a13d-256cd5c1cb7f,G24560,G24560,ANWC,Malurus lamberti,9,1996,133.6228,-32.0411,133.6228,-32.0411,7455.212941,23.37136078,EYB,Eyre Yorke Block
6611,d09ad2ac-c9e1-4cba-ae04-4f97d6133ea5,B37046,B37046,ANWC,Malurus lamberti,7,1977,139.8333,-34.2667,139.8333,-34.2667,129085.665,39.94947052,MDD,Murray Darling Depression
6615,d0f864eb-5caf-436d-9aca-60d91a6dfc0f,B55415,B55415,ANWC,Malurus lamberti,7,2010,128.6945,-18.1345,128.6945,-18.1345,300873.5297,337.7535095,OVP,Ord Victoria Plain
4080,d14ce4ce-5492-4d6a-b70f-a9556a4551db,A15667,A15667,WAM,Malurus lamberti,5,1978,128.933333,-18.033333,128.933333,-18.033333,298851.0032,386.8828125,OVP,Ord Victoria Plain
6618,d17ad1c2-f5b7-400e-a25e-ea081be7598d,B55279,B55279,ANWC,Malurus lamberti,7,2010,126.1982,-19.189,126.1982,-19.189,329049.5514,239.9998016,GSD,Great Sandy Desert
4084,d1d5769e-6375-48e8-bd9e-54cc31ccc4f3,B33180,B33180,ANWC,Malurus lamberti,5,2002,117.3889,-22.9406,117.3889,-22.9406,247620.1026,389.6250916,PIL,Pilbara
4086,d1da08c8-955c-475e-a7c1-e3b9182b918d,O.65932,O.65932,AM,Malurus lamberti,5,1995,138.05,-18.583,138.05,-18.583,192155.2836,229.1999054,GFU,Gulf Fall and Uplands
1497,d1e81499-4fb9-4ba9-b18d-5da255bde317,A20187,A20187,WAM,Malurus lamberti,3,1986,124.983333,-17.333333,124.983333,-17.333333,105189.6002,104.3380966,CEK,Central Kimberley
11741,d20aea76-ee9e-41f9-9af6-23979b619e60,G40528,G40528,ANWC,Malurus lamberti,10,2015,132.423,-13.435,132.423,-13.435,117810,152.1941986,ARP,Arnhem Plateau
11141,d364ab15-67a3-4a92-a4c5-20f07bec14f3,B46574,B46574,ANWC,Malurus lamberti,10,1994,137.1958,-35.125,137.1958,-35.125,7455.212941,52.18511963,EYB,Eyre Yorke Block
6635,d429368f-8e44-4fed-9b9b-15a3048aadbc,B55222,B55222,ANWC,Malurus lamberti,7,2010,126.0726,-18.7562,126.0726,-18.7562,287328.5132,226.3099976,OVP,Ord Victoria Plain
4571,d44d9815-b56e-4dbc-94d6-43def7284f0b,G6290,G6290,ANWC,Malurus lamberti,5,2002,134.1861,-28.4108,134.1861,-28.4108,420018.4383,256.7723083,STP,Stony Plains
12564,d4636631-41b3-41a0-a605-6b74e2089fbe,B19485,B19485,ANWC,Malurus lamberti,11,1976,139.5,-26.6833,139.5,-26.6833,685123.7384,13.10801983,CHC,Channel Country
4109,d4724118-512c-4ab7-91db-ed1bc0a29126,A15622,A15622,WAM,Malurus lamberti,5,1978,129.766944,-15.466944,129.766944,-15.466944,34016.22701,9.693307877,VIB,Victoria Bonaparte
1500,d47b03ce-9162-42af-8855-a29659203cf2,A20167,A20167,WAM,Malurus lamberti,3,1986,125.95,-16.666944,125.95,-16.666944,129617.2411,398.0091858,CEK,Central Kimberley
9374,d50474d9-1af7-42be-b996-62ae0ef4732b,A17122,A17122,WAM,Malurus lamberti,9,1981,116.533333,-26.983333,116.533333,-26.983333,239915.145,319.5477905,MUR,Murchison
5406,d61853b9-11d4-4995-b5e8-7e1d2d3cb8a8,A13825,A13825,WAM,Malurus lamberti,6,1975,128.883333,-19.116667,128.883333,-19.116667,415685.7063,417.8045044,TAN,Tanami
1503,d72f951b-a4df-418b-987d-daba9a590a39,A20166,A20166,WAM,Malurus lamberti,3,1986,125.95,-16.666944,125.95,-16.666944,129617.2411,398.0091858,CEK,Central Kimberley
5409,d7679b7a-be87-4eb1-a86c-0cf30852c17c,A15620,A15620,WAM,Malurus lamberti,6,1978,129.583333,-15.95,129.583333,-15.95,89760,190.7406006,VIB,Victoria Bonaparte
4133,d7c4d772-feda-4235-88f4-bb5afef7f094,B28097,B28097,ANWC,Malurus lamberti,5,1996,142.4522,-23.0297,142.4522,-23.0297,602247.3034,248.2324982,CHC,Channel Country
6649,d7f6599b-9d3e-4233-91f5-7ed14d2c6644,B13894,B13894,ANWC,Malurus lamberti,7,1971,132.8333,-12.8667,132.8333,-12.8667,71414.04694,56.47431946,PCK,Pine Creek
4136,d826f1c9-845a-45dd-9d22-55af80555f90,A36181,A36181,WAM,Malurus lamberti,5,2005,125.2,-15.1,125.2,-15.1,0,148.9687042,NOK,Northern Kimberley
7153,d8837c1c-53b6-47ff-b33c-adfc4b760ff4,G29485,G29485,ANWC,Malurus lamberti,7,2009,133.609,-15.856,133.609,-15.856,223460.0369,180.767395,STU,Sturt Plateau
4138,d9336588-3669-406e-8b46-1040dba72307,A14003,A14003,WAM,Malurus lamberti,5,1975,115.35,-25.516667,115.35,-25.516667,117383.4831,219.218399,CAR,Carnarvon
8399,da0ae6f7-d38c-4304-b8af-08df77c8e845,ABTC119685,ABTC119685,ABTC,Malurus lamberti,8,2007,131.5667,-30.1544,131.5667,-30.1544,149854.718,287.884613,GVD,Great Victoria Desert
6661,da8f6a7f-4d34-47b8-9392-66f224c07255,B55161,B55161,ANWC,Malurus lamberti,7,2010,127.9829,-16.429,127.9829,-16.429,106703.0281,174.842804,VIB,Victoria Bonaparte
6662,da972607-8f94-467a-be77-f0d5f93fdc87,B55308,B55308,ANWC,Malurus lamberti,7,2010,126.133,-19.1147,126.133,-19.1147,314362.1677,213.9104004,OVP,Ord Victoria Plain
9401,db456098-7bb5-412b-af1b-789a1d0d3701,B20474,B20474,ANWC,Malurus lamberti,9,1993,149.0939,-23.7703,149.0939,-23.7703,158414.5527,851.2227173,BBS,Brigalow Belt South
8055,dbff6117-29cf-4e37-8ac0-a1b4fbaea8cc,B54019,B54019,ANWC,Malurus lamberti,8,2008,128.5172,-29.57,128.5172,-29.57,240681.5207,210.6266937,NUL,Nullarbor
6678,dc476cd1-3dff-4e21-8080-d93c0f104f0f,A13866,A13866,WAM,Malurus lamberti,7,1975,128.083333,-19.233333,128.083333,-19.233333,415401.2428,315.7370911,TAN,Tanami
4158,dcbe6937-5cef-40c6-a152-20213daefa6d,B32845,B32845,ANWC,Malurus lamberti,5,2002,133.115,-25.2233,133.115,-25.2233,725647.0622,414.2562866,FIN,Finke
2466,dcd8a92a-0696-486a-b8e3-677486a43921,B47844,B47844,ANWC,Malurus lamberti,4,1996,142.95,-29.7333,142.95,-29.7333,581052.2911,99.99999237,CHC,Channel Country
5437,dd411736-8f2e-4008-bf65-79ec6d545fd4,B17307,B17307,ANWC,Malurus lamberti,6,1974,137.6667,-17.9,137.6667,-17.9,138948.7866,175.7682037,GFU,Gulf Fall and Uplands
11222,ddb283e1-58d2-4525-ace1-8d8d57fd015a,O19124,O19124,QM,Malurus lamberti,10,1982,140.833333,-23.8,140.833333,-23.8,678810,109.8123016,MGD,Mitchell Grass Downs
11725,de985c60-a59c-45e2-bf4b-d06ce48844b1,G12849,G12849,ANWC,Malurus lamberti,10,1988,140.9667,-17.4667,140.9667,-17.4667,14910.42588,1.826385975,GUP,Gulf Plains
4169,df05f5dd-e46d-44fc-91dd-e843fa1d9070,A15608,A15608,WAM,Malurus lamberti,5,1978,131.045,-16.399722,131.045,-16.399722,199562.5706,88.96775818,OVP,Ord Victoria Plain
6692,df12a211-6748-4c39-9f8f-a7b089778cfd,A13915,A13915,WAM,Malurus lamberti,7,1975,125.75,-18.483333,125.75,-18.483333,239111.8086,149.1945038,OVP,Ord Victoria Plain
7117,e1469a38-0ec1-44aa-9783-4fa4af6a9019,G2080,G2080,ANWC,Malurus lamberti,7,2001,150.7489,-34.535,150.7489,-34.535,4910,134.2348938,SYB,Sydney Basin
8401,e14cb2fa-e6c4-4b8b-8504-3b844843810b,G30867,G30867,ANWC,Malurus lamberti,8,2008,128.5947,-29.5733,128.5947,-29.5733,239728.0553,210.5865021,NUL,Nullarbor
11710,e246e504-5cfd-41ed-a9fa-d0a6253285a0,G32253,G32253,ANWC,Malurus lamberti,10,2010,145.1931,-28.1164,145.1931,-28.1164,761784.6161,174.6788025,MUL,Mulga Lands
12949,e2805fe2-55fc-4ddc-b263-49499a0eb311,G32350,G32350,ANWC,Malurus lamberti,11,2011,151.1162,-28.5716,151.1162,-28.5716,226189.7434,318.7232056,BBS,Brigalow Belt South
6707,e33698e2-b828-4808-9211-26c4f61e4e68,B28530,B28530,ANWC,Malurus lamberti,7,1996,143.2361,-24.1611,143.2361,-24.1611,654585.914,172.0037994,MGD,Mitchell Grass Downs
11709,e3f0471a-cf08-443f-a684-3ef6c5a9a6b0,G32251,G32251,ANWC,Malurus lamberti,10,2010,149.0518,-28.3577,149.0518,-28.3577,411373.2015,209.853302,BBS,Brigalow Belt South
9737,e3fd76f8-bce0-415b-b532-977a78323aa1,ABTC37991,ABTC37991,ABTC,Malurus lamberti assimilis,9,1997,136.8656,-26.325,136.8656,-26.325,709311.3745,51.11225891,SSD,Simpson Strzelecki Dunefields
12626,e4622f30-765c-44c4-bbca-5461451a6ba7,O30542,O30542,QM,Malurus lamberti,11,1990,152.883333,-27.233333,152.883333,-27.233333,19640,36.70603943,SEQ,South Eastern Queensland
5460,e467f8df-dfba-4313-bf33-845b8df8932f,B18856,B18856,ANWC,Malurus lamberti,6,1976,136.1833,-16.6,136.1833,-16.6,96917.76824,60.71355057,GFU,Gulf Fall and Uplands
4209,e47c9036-992c-42f9-b2be-c28c4cd5ab64,A15626,A15626,WAM,Malurus lamberti,5,1978,129.766944,-15.466944,129.766944,-15.466944,34016.22701,9.693307877,VIB,Victoria Bonaparte
11704,e4de417c-9bb1-4e60-ba26-fa5fd974996b,G32246,G32246,ANWC,Malurus lamberti,10,2010,151.2253,-28.6178,151.2253,-28.6178,214880.2562,374.7987976,NAN,Nandewar
12633,e5439c42-88eb-4691-8218-58585ce0247a,B18152,B18152,ANWC,Malurus lamberti,11,1975,136.1833,-16.6,136.1833,-16.6,96917.76824,60.71355057,GFU,Gulf Fall and Uplands
8098,e66d13cb-79a2-4508-a193-7f2f6efac501,B54149,B54149,ANWC,Malurus lamberti,8,2008,128.0967,-28.4636,128.0967,-28.4636,370961.9195,332.9543152,GVD,Great Victoria Desert
11698,e74c4227-e77b-45f3-bb9d-81380c0a8cc0,G26158,G26158,ANWC,Malurus lamberti,10,1997,145.7606,-29.9222,145.7606,-29.9222,656184.4973,102.9981003,MUL,Mulga Lands
9441,e7941ffe-1fbf-4e02-bc1f-445067957408,B31655,B31655,ANWC,Malurus lamberti,9,1999,145.4567,-32.5811,145.4567,-32.5811,544293.9027,160.0986023,MDD,Murray Darling Depression
4228,e8677030-c500-4e9f-8ed6-3cb04a4075a9,A15647,A15647,WAM,Malurus lamberti,5,1978,130.966667,-17.483333,130.966667,-17.483333,292396.5013,216.2207947,OVP,Ord Victoria Plain
11276,e885c9aa-39be-4e14-8261-68594f1c1aa2,A20692,A20692,WAM,Malurus lamberti,10,1986,114.233333,-28.15,114.233333,-28.15,4910,4.156453133,GES,Geraldton Sandplains
11752,e8aa7275-e193-4f13-bee9-a485c3cb285e,G40541,G40541,ANWC,Malurus lamberti,10,2015,132.424,-13.427,132.424,-13.427,117810,252.2875061,ARP,Arnhem Plateau
11280,e8e2f15e-beea-44a1-9add-c6a74b1e9ddb,B41643,B41643,ANWC,Malurus lamberti,10,1988,141.1333,-17.8667,141.1333,-17.8667,56528.85369,7.567935944,GUP,Gulf Plains
5479,e9a5788b-b89e-4b8a-a6b7-a70589dc3a1b,B39366,B39366,ANWC,Malurus lamberti,6,1985,150.9583,-24.3583,150.9583,-24.3583,59529.87149,752.3574219,SEQ,South Eastern Queensland
8424,EA1,A26805,A26805,WAM,Malurus lamberti  assimilis,8,1998,113.05,-25.8,113.05,-25.8,4910,59.99913025,YAL,Yalgoo
9751,EA10,A35582,A35582,WAM,Malurus lamberti  assimilis,9,2004,115.5697,-22.1197,115.5697,-22.1197,63364.82936,146.3050995,PIL,Pilbara
9752,EA11,A35583,A35583,WAM,Malurus lamberti  assimilis,9,2004,115.5697,-22.1197,115.5697,-22.1197,63364.82936,146.3050995,PIL,Pilbara
7163,EA12,A35745,A35745,WAM,Malurus lamberti  assimilis,7,2004,113.5333,-25.9,113.5333,-25.9,4910,9.095258713,CAR,Carnarvon
4587,EA13,A36181,A36181,WAM,Malurus lamberti  rogersi,5,2005,125.2,-15.1,125.2,-15.1,0,148.9687042,NOK,Northern Kimberley
4585,EA14,A36182,A36182,WAM,Malurus lamberti  rogersi,5,2005,125.2,-15.1,125.2,-15.1,0,148.9687042,NOK,Northern Kimberley
4586,EA15,A36783,A36783,WAM,Malurus lamberti  rogersi,5,2005,125.2,-15.1,125.2,-15.1,0,148.9687042,NOK,Northern Kimberley
11753,EA19,ABTC139477,ABTC139477,ABTC,Malurus lamberti,10,2008,139.5,-34.4167,139.5,-34.4167,97415.74103,89.27503967,MDD,Murray Darling Depression
8425,EA2,A26809,A26809,WAM,Malurus lamberti  assimilis,8,1998,113.05,-25.8,113.05,-25.8,4910,59.99913025,YAL,Yalgoo
12962,EA20,ABTC143564,ABTC143564,ABTC,Malurus lamberti assimilis,11,2012,137.8008,-32.4981,137.8008,-32.4981,11220,12.41429996,GAW,Gawler
9756,EA21,ABTC143581,ABTC143581,ABTC,Malurus lamberti,9,2011,137.6,-34.7667,137.6,-34.7667,14730,56.78113174,EYB,Eyre Yorke Block
2731,EA22,ABTC149363,ABTC149363,ABTC,Malurus lamberti assimilis,4,2008,131.4256,-31.5439,131.4256,-31.5439,0,28.36430931,NUL,Nullarbor
9721,EA24,UWBM 57586,UWBM 57586,BKM,Malurus lamberti,9,1996,145.5833,-30.5,145.5833,-30.5,631861.546,113.9287033,COP,Cobar Peneplain
9717,EA25,UWBM 57593,UWBM 57593,BKM,Malurus lamberti,9,1996,144.1667,-33.0333,144.1667,-33.0333,511288.135,79.42516327,RIV,Riverina
11691,EA26,UWBM 57677,UWBM 57677,BKM,Malurus lamberti,10,1996,142.4626,-32.2227,142.4626,-32.2227,427592.6683,66.88752747,DRP,Darling Riverine Plains
9744,EA27,UWBM 60752,UWBM 60752,BKM,Malurus lamberti,9,1997,120.1,-22.5667,120.1,-22.5667,280505.6007,439.859314,PIL,Pilbara
9745,EA28,UWBM 60838,UWBM 60838,BKM,Malurus lamberti,9,1997,120.1,-22.5667,120.1,-22.5667,280505.6007,439.859314,PIL,Pilbara
9734,EA29,UWBM 60841,UWBM 60841,BKM,Malurus lamberti,9,1997,120.3333,-26.6667,120.3333,-26.6667,597714.1796,495.7430115,MUR,Murchison
9453,ea38b36f-f303-4ab8-8500-227a2e710f48,O.45847,O.45847,AM,Malurus lamberti,9,1976,141.7,-31.083,141.7,-31.083,400425.8303,177.7026062,BHC,Broken Hill Complex
12933,EA50,Z44714,Z44714,NMV,Malurus lamberti  assimilis,11,2001,135.45,-32.37,135.45,-32.37,110326.2163,377.833313,GAW,Gawler
12934,EA53,Z44719,Z44719,NMV,Malurus lamberti  assimilis,11,2001,135.45,-32.37,135.45,-32.37,110326.2163,377.833313,GAW,Gawler
4243,ea535fbb-66bb-49e1-b3ba-73939be06a94,A15654,A15654,WAM,Malurus lamberti,5,1978,128.033333,-18.233333,128.033333,-18.233333,308589.0643,275.4350891,OVP,Ord Victoria Plain
8420,EA59,Z46603,Z46603,NMV,Malurus lamberti  dulcis,8,1985,125.7,-14.82,125.7,-14.82,22970.8881,113.8856964,NOK,Northern Kimberley
8421,EA62,Z46611,Z46611,NMV,Malurus lamberti  dulcis,8,1985,125.7,-14.82,125.7,-14.82,22970.8881,113.8856964,NOK,Northern Kimberley
8422,EA64,Z46617,Z46617,NMV,Malurus lamberti  dulcis,8,1985,132.13,-13.62,132.13,-13.62,143310.6908,102.1884003,PCK,Pine Creek
8423,EA71,Z46740,Z46740,NMV,Malurus lamberti  dulcis,8,1985,132.13,-13.62,132.13,-13.62,143310.6908,102.1884003,PCK,Pine Creek
12961,EA9,A35183,A35183,WAM,Malurus lamberti  assimilis,11,1992,114.6667,-28.75,114.6667,-28.75,9820,34.98936844,GES,Geraldton Sandplains
1529,eaa90a51-1d38-4f0e-8e9b-f4749dfd7a29,A20190,A20190,WAM,Malurus lamberti,3,1986,125.046111,-17.382778,125.046111,-17.382778,111994.3079,137.0834961,CEK,Central Kimberley
11298,eaac5f4b-4307-4286-81eb-4bff557868e7,A20691,A20691,WAM,Malurus lamberti,10,1986,114.166667,-27.966667,114.166667,-27.966667,4910,22.00779915,GES,Geraldton Sandplains
11304,eafc2405-7b1e-425d-985a-2e4c8b4bd38e,B46604,B46604,ANWC,Malurus lamberti,10,1994,137.1603,-35.0917,137.1603,-35.0917,14730,78.70462036,EYB,Eyre Yorke Block
11306,eb64e7f9-ed77-42be-bb44-6924f9ed77c5,B17611,B17611,ANWC,Malurus lamberti,10,1974,138.35,-29.2,138.35,-29.2,382103.9708,35.55672073,STP,Stony Plains
4250,ebc6a33f-4b1f-4371-a6f2-f1f56abfc0f3,A15640,A15640,WAM,Malurus lamberti,5,1978,130.966667,-17.483333,130.966667,-17.483333,292396.5013,216.2207947,OVP,Ord Victoria Plain
519,ec910f1d-3d68-4225-bd3c-b61bc10cef6a,A8852,A8852,WAM,Malurus lamberti,1,1960,114.666667,-28.716667,114.666667,-28.716667,9820,97.72657776,GES,Geraldton Sandplains
11705,ecd30335-0e11-4472-bc89-fee205b4ffd2,G32452,G32452,ANWC,Malurus lamberti,10,2012,152.6657,-28.4336,152.6657,-28.4336,86433.75787,455.3935852,SEQ,South Eastern Queensland
9468,ed62857c-2e25-4b21-a6db-bc319cea886e,A14273,A14273,WAM,Malurus lamberti,9,1975,123.85,-16.6,123.85,-16.6,22365.63882,109.4136963,NOK,Northern Kimberley
