	WAM63	WAM60	WAM57	WAM56	SAM46	SAM8	SAM44	SAM41	SAM36	WAM64	SAM30	SAM29	SAM28	SAM27	SAM26	SAM25	SAM18	SAM17	SAM33	SAM16	SAM14	SAM12	SAM11	WAM58	SAM15	ANWC135	ANWC140	ANWC129	ANWC131	ANWC130	ANWC152	SAM35	ANWC159	ANWC118	ANWC119	ANWC94	ANWC133	ANWC136	SAM31	ANWC156	ANWC79	ANWC132	ANWC103	ANWC105	SAM32	ANWC100	SAM39	ANWC102	ANWC138	ANWC104	ANWC168	ANWC117	ANWC101	ANWC69	ANWC75	ANWC154	ANWC106	ANWC108	ANWC112	ANWC107	ANWC126	SAM45	ANWC110	ANWC115	ANWC137	ANWC66	ANWC116	ANWC139	SAM19	ANWC141	ANWC128	ANWC142	ANWC147	ANWC109	ANWC77	ANWC162	ANWC146	SAM34	ANWC148	ANWC150	ANWC145	ANWC151	ANWC113	ANWC153	ANWC155	SAM37	ANWC71	ANWC157	ANWC158	ANWC143	ANWC160	ANWC161	ANWC170	ANWC68	ANWC72	ANWC73	ANWC134	ANWC67	ANWC81	ANWC163	WAM59	ANWC78	SAM38	ANWC144	ANWC80
ANWC151	0.004356789	0.047309339	0.010517728	-0.0009203	-0.047435324	-0.009270457	-0.048929909	-2.73E-02	-0.004998562	-0.00215992	-0.05593101	-0.049420555	-0.050020899	-0.049645244	-0.054186489	-0.053635705	-6.78E-03	-0.00871948	-4.63E-03	-0.008819567	-1.01E-02	-0.010304578	-0.010709975	0.0076734	-0.009410386	-2.18E-03	0.006007332	1.33E-03	0.004044874	2.50E-03	0.009105907	0.001408227	0.021268155	-0.03473594	9.09E-03	-3.53E-02	6.89E-04	0.001544503	-0.05431169	0.011263617	-0.036739286	1.59E-03	-2.86E-02	-0.036175537	-0.052302806	-0.030269577	0.003773233	-0.028865907	-0.000221921	-4.08E-03	-0.022918006	-0.035332109	-0.026605252	-1.54E-02	-0.008554668	0.023742534	-0.044730786	-0.033050018	5.93E-03	-0.043205212	-0.003970428	-0.048097104	-0.03874739	-3.73E-02	-6.44E-04	-1.89E-02	-0.037777259	-0.003261277	-0.052580696	4.10E-03	-1.73E-05	0.007304713	4.31E-02	-0.036536567	0.002129448	5.62E-03	0.045321581	0.003250334	0.042259255	0.045674765	0.044287276	1.07E+00	0.004786564	0.014915826	0.017668267	0.001810972	-1.90E-03	2.23E-02	0.013476863	5.52E-03	0.007498174	9.36E-03	-0.020034149	-1.50E-02	-7.10E-03	-4.54E-03	-0.000943955	-0.018465875	-0.001205211	0.011933556	0.047683625	-0.043083062	-1.07E-03	0.004445768	0.003140911
ANWC113	-0.001546968	0.010615103	0.003942813	-0.004109145	-0.033667394	-0.006612503	-0.034810849	-1.76E-02	-0.007194463	-0.007114816	-0.038516404	-0.034041492	-0.034664287	-0.033415612	-0.037260011	-0.038770471	-6.91E-03	-0.006535347	-5.59E-03	-0.006995008	-9.06E-03	-0.006826835	-0.006994917	0.001672155	-0.007381534	-2.64E-03	0.049477172	-1.92E-03	-0.000627795	-1.91E-03	0.001413242	-0.001299522	0.003729708	-0.022769554	5.21E-04	-2.54E-02	-2.29E-03	-0.00230175	-0.038607803	0.000514453	-0.025076069	-2.85E-03	-2.11E-02	-0.023352886	-0.034794226	-0.022171667	-0.000220021	-0.020187653	0.012023379	-4.94E-03	-0.015294015	-0.023300701	-0.018941144	-7.17E-03	-0.004742915	0.001700964	-0.030926783	-0.021836036	1.45E-03	-0.030582066	-0.005271246	-0.034824063	-0.027616747	-2.50E-02	1.20E-02	-1.04E-02	-0.02539234	0.009267278	-0.037247226	2.88E-02	-4.06E-03	0.020975878	3.47E-03	-0.026508705	-0.001335996	1.89E-03	0.006796837	-0.000436132	0.001083917	0.001165951	0.006908458	4.79E-03	1.085497141	0.000821513	0.001333887	-0.001884765	-5.70E-03	1.85E-03	0.00150029	2.16E-02	0.001396085	2.85E-03	-0.014550051	-7.83E-03	-5.28E-03	-5.05E-03	-0.002915922	-0.010378928	-0.005144612	0.001325417	0.01018519	-0.031816474	-4.80E-03	0.014672729	-0.001325295
ANWC153	0.005806953	0.025830807	0.008974562	0.001915598	-0.040793649	-0.005749812	-0.04198301	-2.20E-02	-0.002607193	0.000403864	-0.047906022	-0.041925487	-0.042094963	-0.040140734	-0.045538542	-0.046324076	-4.46E-03	-0.004690273	-4.36E-04	-0.005326468	-7.19E-03	-0.007126226	-0.0069841	0.007474974	-0.007635217	-1.25E-03	0.001406712	3.53E-03	0.00544908	3.61E-03	0.009452442	0.003074629	0.010489715	-0.031117899	6.05E-03	-3.08E-02	2.19E-03	0.005565101	-0.047841494	0.011788721	-0.029855213	3.37E-03	-2.36E-02	-0.029758762	-0.044219464	-0.026422712	0.002438935	-0.023150772	-0.003025302	-3.13E-03	-0.022497079	-0.030937957	-0.022325168	-1.33E-02	-0.004457915	0.013943055	-0.03883628	-0.027748009	7.26E-03	-0.037038633	0.000791126	-0.041088084	-0.032656135	-3.01E-02	-1.22E-03	-1.69E-02	-0.030707999	-0.004214774	-0.046135958	8.28E-04	1.61E-03	0.00529147	1.40E-02	-0.031180312	0.005788624	5.69E-03	0.018872315	0.004895293	0.01074133	0.015146264	0.021803454	1.49E-02	0.000821513	1.089635015	0.01068646	0.003370267	1.71E-03	1.41E-02	0.013495003	9.51E-04	0.007576627	1.02E-02	-0.019539736	-1.35E-02	-3.35E-03	-2.78E-03	0.002937917	-0.01889937	0.002301762	0.008132861	0.024658057	-0.036855326	-1.78E-03	0.002843738	0.004184029
ANWC155	0.005731609	0.028640033	0.009132171	0.001402527	-0.048192375	-0.007712523	-0.048769067	-2.51E-02	-0.002805239	-0.000848615	-0.054460439	-0.047220688	-0.047622277	-0.04703714	-0.052315343	-0.053454605	-5.32E-03	-0.006760869	-3.79E-03	-0.00873492	-8.01E-03	-0.00944366	-0.006792789	0.008231947	-0.008862927	-4.35E-04	0.001545931	1.95E-03	0.003794054	3.30E-03	0.006787161	0.002528107	0.013568092	-0.035786668	7.53E-03	-3.43E-02	3.88E-03	0.00387898	-0.053095884	0.228146116	-0.034380362	3.90E-03	-2.78E-02	-0.034878221	-0.050337791	-0.029150834	0.003761331	-0.026914393	-0.001369904	-3.34E-03	-0.02409912	-0.03567138	-0.024555884	-1.40E-02	-0.005619293	0.015710286	-0.04291376	-0.029627247	5.37E-03	-0.041662405	-0.002140375	-0.047282243	-0.036890824	-3.52E-02	-1.23E-03	-1.86E-02	-0.036482927	-0.004923701	-0.051111215	-1.42E-03	3.83E-04	0.004469611	1.64E-02	-0.033465772	0.002732931	4.38E-03	0.023144012	0.004424618	0.012179487	0.0149276	0.022711227	1.77E-02	0.001333887	0.01068646	1.070003748	0.004966165	8.45E-04	1.38E-02	0.009480045	4.46E-03	0.007063416	6.65E-03	-0.020894455	-1.56E-02	-5.14E-03	-3.44E-03	0.00134551	-0.019712928	0.001449817	0.008056576	0.027632689	-0.041676658	-2.64E-03	0.001917707	0.002566583
SAM37	0.014483416	0.013780791	0.017765365	0.013175957	-0.039071881	-0.007068623	-0.040740383	-2.02E-02	0.009273697	0.013989645	-0.043188749	-0.03946374	-0.040102525	-0.038985934	-0.041893865	-0.045548327	-4.34E-03	-0.005695481	1.37E-02	-0.005737147	-6.70E-03	-0.005996288	-0.004238154	0.019922584	-0.005968376	7.96E-03	-0.003169672	1.37E-02	0.013051174	1.13E-02	0.001741745	0.012598381	0.003561452	-0.029040859	1.33E-03	-2.75E-02	1.18E-02	0.011824172	-0.045340476	0.005572372	-0.028770118	1.13E-02	-2.27E-02	-0.028653458	-0.040661227	-0.024156873	0.009510883	-0.022265806	-0.005354474	5.39E-04	-0.021838403	-0.028897281	-0.020969735	-1.30E-02	-0.002924683	0.001804677	-0.03514978	-0.025889149	1.93E-03	-0.034962826	0.010485691	-0.040168405	-0.031333304	-3.20E-02	-3.73E-03	-1.56E-02	-0.030476768	-0.006973917	-0.04157311	-3.47E-03	9.72E-03	-0.000156885	4.68E-03	-0.028691524	0.008810807	3.82E-05	0.005462457	0.017482343	0.002492712	0.002575063	0.007135625	1.81E-03	-0.001884765	0.003370267	0.004966165	1.07398665	1.38E-02	6.53E-03	0.003297846	6.91E-04	0.001628695	2.50E-03	-0.015989307	-1.32E-02	4.67E-03	3.33E-03	0.011414428	-0.017881698	0.018107714	-0.000841239	0.013460208	-0.034948035	2.01E-02	-0.001280936	0.014479013
ANWC71	0.044658908	0.017368726	0.03061235	0.035897078	-0.051180541	-0.011576701	-0.04978962	-2.78E-02	0.006602817	0.050423357	-0.057750335	-0.050210645	-0.051450367	-0.051622346	-0.054560271	-0.054172869	-8.83E-03	-0.008830167	9.98E-03	-0.008709153	-1.24E-02	-0.010936509	-0.011214108	0.039358006	-0.012922178	7.95E-03	-0.008855642	1.81E-02	0.017101906	1.52E-02	-0.001100927	0.010714965	0.000736923	-0.036246897	-2.02E-03	-3.63E-02	1.39E-02	0.018593714	-0.053771661	0.001259323	-0.036538369	1.80E-02	-3.07E-02	-0.03822769	-0.053291655	-0.03307869	0.010279217	-0.029508935	-0.009241554	7.18E-05	-0.026585129	-0.037223683	-0.028955931	-1.99E-02	-0.006434711	-0.001966501	-0.045946548	-0.034796518	-2.17E-03	-0.044123508	0.012931409	-0.049565955	-0.042298588	-3.83E-02	-8.72E-03	-2.43E-02	-0.038113425	-0.013335731	-0.053631928	-9.01E-03	1.31E-02	-0.001711404	4.59E-04	-0.040409326	0.016487907	-6.18E-03	0.002302052	0.01281977	-0.002839834	0.000827523	0.005989452	-1.90E-03	-0.005699444	0.001705819	0.000844824	0.013756837	1.09E+00	2.82E-03	0.000117774	-2.12E-03	-0.000255823	-2.74E-03	-0.022050152	-1.88E-02	-8.04E-05	9.32E-04	0.018446677	-0.026288364	0.041740686	-0.007211249	0.014619106	-0.043030682	1.10E-02	-0.006592801	0.031061871
ANWC157	0.009201387	0.033474218	0.013446762	0.003167602	-0.050048598	-0.00774414	-0.051556762	-2.52E-02	-0.000570011	0.001512985	-0.055255825	-0.049215244	-0.05017149	-0.049467734	-0.054082897	-0.056590427	-6.29E-03	-0.007496337	-1.89E-03	-0.007119353	-8.00E-03	-0.007773224	-0.007740583	0.011555348	-0.009545353	2.59E-04	0.00136064	5.45E-03	0.007554264	6.30E-03	0.008791282	0.00624385	0.013914313	-0.036443986	8.61E-03	-3.51E-02	6.31E-03	0.006875145	-0.056808768	0.014663511	-0.036331403	4.50E-03	-2.94E-02	-0.035211069	-0.052703044	-0.03270652	0.006454394	-0.029188048	-0.001023318	-2.95E-03	-0.026106855	-0.035971551	-0.027389621	-1.39E-02	-0.004875881	0.007993656	-0.044862084	-0.033128186	6.94E-03	-0.042636023	-0.000751025	-0.050715725	-0.039955258	-3.86E-02	7.72E-04	-1.86E-02	-0.037410848	-0.004754399	-0.052560875	-5.28E-04	1.73E-03	0.004355113	2.95E-02	-0.037646251	0.006112429	5.83E-03	0.024172404	0.008334026	0.021799649	0.024304204	0.02551357	2.23E-02	0.001854641	0.014063798	0.0137613	0.006526978	2.82E-03	1.25E+00	0.013895635	3.99E-03	0.00635326	8.56E-03	-0.021637023	-1.56E-02	-5.15E-03	-3.12E-03	0.002440874	-0.020949253	0.005257646	0.005800227	0.032775274	-0.044961456	-9.31E-05	0.001993717	0.007008958
ANWC158	0.003841013	0.033173206	0.008191038	-0.001970954	-0.04213985	-0.006090406	-0.044224849	-2.24E-02	-0.001832486	-0.002928151	-0.048915254	-0.043465798	-0.043676125	-0.042831059	-0.046907586	-0.04810164	-5.53E-03	-0.007312921	-1.81E-03	-0.005605154	-7.34E-03	-0.008462826	-0.007977775	0.006685227	-0.00786968	-1.15E-03	0.003489645	1.43E-03	0.002597336	2.87E-03	0.007373099	0.002935594	0.017722395	-0.031105059	5.58E-03	-3.11E-02	1.13E-03	0.002923688	-0.048965192	0.011321403	-0.031723873	2.23E-03	-2.38E-02	-0.031731958	-0.045408478	-0.02651507	0.00315664	-0.025537686	-0.000523517	-3.63E-03	-0.021799748	-0.032357174	-0.021530638	-1.32E-02	-0.005399705	0.008364441	-0.038865222	-0.027847258	5.09E-03	-0.037814917	-0.002636863	-0.042961022	-0.03440597	-3.14E-02	-9.72E-04	-1.75E-02	-0.03177332	-0.003577778	-0.045701166	1.96E-03	1.38E-03	0.005599081	1.79E-02	-0.031986311	0.001237153	7.26E-03	0.027639436	0.003709552	0.01431189	0.01558445	0.029567463	1.35E-02	0.00150029	0.013495003	0.009480045	0.003297846	1.18E-04	1.39E-02	1.073214531	3.61E-03	0.020317871	1.28E-02	-0.018242015	-1.30E-02	-4.33E-03	-3.94E-03	-0.000518497	-0.018524135	-0.000366637	0.013831766	0.032576465	-0.037069097	-3.03E-03	0.003127842	0.003217562
ANWC143	0.000278979	0.014246666	0.004511851	-0.001863079	-0.034373588	-0.006437922	-0.036848842	-1.87E-02	-0.004156547	-0.002700996	-0.039162695	-0.035050956	-0.035943419	-0.034829608	-0.037994207	-0.040666918	-5.40E-03	-0.005840383	-3.95E-03	-0.006988033	-7.76E-03	-0.007144243	-0.006356377	0.003147104	-0.007357691	-2.30E-03	0.026321126	-9.58E-04	0.001724864	-1.71E-05	0.002663782	-0.000332857	0.005355959	-0.024901126	1.25E-03	-2.49E-02	-1.05E-03	0.000146529	-0.04143338	0.003629345	-0.024729053	-9.87E-04	-2.11E-02	-0.024420876	-0.037725346	-0.022130434	0.000429452	-0.020018401	0.009418072	-4.29E-03	-0.016393132	-0.0251149	-0.020554637	-6.37E-03	-0.006217226	0.0042824	-0.030915323	-0.022949594	2.07E-03	-0.031458042	-0.00272488	-0.036307314	-0.027199047	-2.56E-02	8.87E-03	-1.11E-02	-0.026146434	0.007167514	-0.037724784	5.23E-02	-2.77E-03	0.038341122	5.13E-03	-0.026362991	-0.001143046	6.40E-04	0.007782064	0.001044952	0.003747527	0.004919334	0.010610444	5.52E-03	0.021597654	0.000950991	0.004456457	0.000691066	-2.12E-03	3.99E-03	0.003606854	1.07E+00	0.002743275	3.19E-03	-0.013897324	-8.79E-03	-5.18E-03	-4.88E-03	-0.002280727	-0.010978182	-0.0033188	0.004013091	0.015226241	-0.031537239	-4.65E-03	0.015948307	0.001344318
ANWC160	0.000631717	0.01305054	0.003941632	-0.002686021	-0.032721004	-0.002661612	-0.035782036	-1.64E-02	-0.002386896	-0.003014782	-0.038405479	-0.033433635	-0.035114333	-0.032661384	-0.037244124	-0.038796123	-2.86E-03	-0.005036108	-1.82E-03	-0.002504109	-3.91E-03	-0.004961821	-0.005291242	0.003049662	-0.00563388	-4.25E-04	0.001220902	1.17E-03	0.001702729	1.15E-03	0.006394182	0.001606892	0.007995508	-0.025029905	3.05E-03	-2.40E-02	3.61E-04	0.001236588	-0.039262639	0.006743289	-0.025286116	2.95E-04	-1.91E-02	-0.024382737	-0.035375249	-0.019248354	0.001769452	-0.017583369	-0.001344055	-1.69E-03	-0.019932437	-0.024711738	-0.016922891	-9.97E-03	-0.001983523	0.005252712	-0.029623194	-0.022393276	4.84E-03	-0.029625629	-0.000802834	-0.034211905	-0.026457355	-2.55E-02	-1.45E-03	-1.38E-02	-0.025717325	-0.004559147	-0.034959172	1.70E-03	1.29E-03	0.00138797	6.70E-03	-0.022892581	0.002154143	6.71E-03	0.009896494	0.003064334	0.00641351	0.007126458	0.010137063	7.50E-03	0.001396085	0.007576627	0.007063416	0.001628695	-2.56E-04	6.35E-03	0.020317871	2.74E-03	1.06609118	1.44E-02	-0.015678751	-1.21E-02	-2.56E-03	-2.51E-03	-0.000192593	-0.015685046	-0.002964038	0.007190793	0.013048574	-0.030711231	-2.60E-03	0.001567772	-0.000405015
ANWC161	0.001382339	0.017370111	0.005090586	-0.001583405	-0.035877154	-0.005208208	-0.038507086	-1.86E-02	-0.003332727	-0.003506401	-0.040311367	-0.036343238	-0.037269585	-0.037271046	-0.038939715	-0.040531861	-4.28E-03	-0.005918277	-3.01E-04	-0.002288445	-4.91E-03	-0.00528653	-0.004706511	0.004519897	-0.006211846	9.00E-05	0.000711283	2.23E-03	0.003515705	5.75E-04	0.007817474	0.002221338	0.010410876	-0.02567594	5.77E-03	-2.46E-02	8.22E-05	0.003018217	-0.041670708	0.007420946	-0.024943764	2.44E-03	-1.98E-02	-0.02719458	-0.038546531	-0.021918673	0.002088765	-0.020996574	-0.001853784	-3.06E-03	-0.02039449	-0.026244572	-0.019330187	-1.16E-02	-0.003090664	0.007925526	-0.033180355	-0.02261096	6.42E-03	-0.033497084	-0.001320122	-0.03781068	-0.029438791	-2.71E-02	-2.20E-03	-1.53E-02	-0.027332965	-0.002079421	-0.039830724	1.32E-03	-2.09E-04	0.002254974	1.06E-02	-0.027179334	0.002278869	6.34E-03	0.014818972	0.003881291	0.009012963	0.007851097	0.014574763	9.36E-03	0.002848372	0.010196913	0.006645117	0.002499474	-2.74E-03	8.56E-03	0.012804769	3.19E-03	0.014392683	1.06E+00	-0.016231701	-1.28E-02	-4.06E-03	-2.00E-03	-0.000188603	-0.015945213	-0.002034722	0.009785964	0.016695053	-0.032885572	-2.28E-03	0.002488893	0.001363695
ANWC170	-0.026703131	-0.027496457	-0.020190695	-0.02287514	0.017590992	-0.006772396	0.012295989	3.57E-03	-0.017768284	-0.025922111	0.020386004	0.01495035	0.016222838	0.017637966	0.015736905	0.015015631	-1.07E-02	-0.007856417	-2.06E-02	-0.008772156	-9.28E-03	-0.006497192	-0.006679424	-0.021531195	-0.008551564	-1.83E-02	-0.013936205	-1.94E-02	-0.017112653	-2.12E-02	-0.015884477	-0.016399959	-0.017382475	0.020511543	-1.64E-02	1.11E-02	-2.10E-02	-0.020081745	0.013764931	-0.0202969	0.014448988	-1.88E-02	4.73E-03	0.0193453	0.018015981	0.006099194	-0.014891204	0.004309567	-0.015077334	-1.05E-02	0.031463086	0.021014204	0.003004445	5.36E-04	-0.009278288	-0.018355816	0.016032287	0.007011896	-1.74E-02	0.011800693	-0.018984555	0.014498762	0.017086201	9.93E-03	-1.60E-02	-2.84E-03	0.011432261	-0.010904912	0.018146039	-1.50E-02	-2.04E-02	-0.013909142	-2.54E-02	0.012000966	-0.018097063	-1.60E-02	-0.022690865	-0.01751473	-0.024481423	-0.02028356	-0.02272099	-2.00E-02	-0.014550051	-0.019539736	-0.020894455	-0.015989307	-2.21E-02	-2.16E-02	-0.018242015	-1.39E-02	-0.015678751	-1.62E-02	1.087377787	2.15E-04	-1.45E-02	-1.27E-02	-0.020583547	-0.003903456	-0.022884053	-0.017773529	-0.028375728	0.014016794	-1.89E-02	-0.016011773	-0.019819615
ANWC68	-0.019961166	-0.022273336	-0.013971052	-0.019285104	0.007087613	-0.005040194	0.002129396	9.49E-05	-0.014584468	-0.022106143	0.007515113	0.003182526	0.004036217	0.006154241	0.005149924	0.003251158	-7.93E-03	-0.006311439	-1.70E-02	-0.00647557	-5.98E-03	-0.004536719	-0.005471742	-0.018428825	-0.007147193	-1.46E-02	-0.009464938	-1.56E-02	-0.015002457	-1.65E-02	-0.011159315	-0.012228465	-0.013835136	0.002501511	-1.18E-02	3.23E-03	-1.72E-02	-0.015581747	0.003258158	-0.014226443	0.003356621	-1.58E-02	4.63E-05	0.004091896	0.007217558	0.000488108	-0.010634574	-0.002325138	-0.003200385	-7.90E-03	-0.000401794	0.003128584	-0.001699864	7.90E-02	-0.006966637	-0.014618428	0.003619247	0.000613398	-1.38E-02	0.001024056	-0.01625415	0.004377501	0.004896929	-3.54E-04	-4.99E-03	4.81E-02	0.000643085	0.005706595	0.005133744	-1.01E-02	-1.60E-02	-0.009699505	-2.01E-02	0.001843675	-0.014740799	-1.08E-02	-0.019871835	-0.012494664	-0.019681425	-0.015356247	-0.019644842	-1.50E-02	-0.007829539	-0.013519086	-0.015558815	-0.013240844	-1.88E-02	-1.56E-02	-0.013028945	-8.79E-03	-0.012147279	-1.28E-02	0.000215398	1.07E+00	-9.95E-03	-9.97E-03	-0.015718606	0.062668038	-0.020588005	-0.014508457	-0.022817946	0.001107418	-1.47E-02	-0.010411468	-0.016829835
ANWC72	0.000460475	-0.004765048	0.00276671	0.000409722	-0.021162656	-0.002367009	-0.023971203	-1.15E-02	0.000277985	-0.001344519	-0.023236211	-0.020890833	-0.021826546	-0.020074135	-0.023825552	-0.02556813	-1.68E-03	-0.002600859	-1.47E-03	-0.005941318	-3.65E-03	-0.003594171	-0.003375015	0.003942033	-0.004212248	-2.22E-03	-0.007792369	3.04E-03	0.001556455	8.12E-04	-0.002860727	0.000500458	-0.005319597	-0.01796201	-4.71E-03	-1.42E-02	-2.29E-04	0.000611017	-0.02527125	-0.003153371	-0.015165913	1.94E-04	-1.34E-02	-0.015028424	-0.02233962	-0.01248399	0.001677013	-0.012125079	-0.01002158	-2.91E-04	-0.01476358	-0.017955895	-0.010490011	-9.56E-03	-0.002475379	-0.006242669	-0.019534372	-0.012821477	-3.96E-03	-0.02017442	-0.00066191	-0.022634592	-0.018157366	-1.79E-02	-8.89E-03	-1.37E-02	-0.016919491	-0.008610013	-0.023145003	-8.30E-03	-3.55E-04	-0.006440597	-8.29E-03	-0.015567048	0.000578808	-3.49E-03	-0.008415281	0.002505772	-0.008260769	-0.006847504	-0.007228693	-7.10E-03	-0.005278876	-0.003348639	-0.005136607	0.004673428	-8.04E-05	-5.15E-03	-0.004333782	-5.18E-03	-0.002564831	-4.06E-03	-0.01452067	-9.95E-03	1.06E+00	1.83E-02	0.000451378	-0.015522837	0.001928924	-0.005938204	-0.005949654	-0.021380612	-5.41E-04	-0.005832962	0.002493253
ANWC73	0.000347945	-0.002296586	0.003202451	0.000323319	-0.021475557	-0.004156198	-0.024648956	-1.14E-02	-0.001153318	-0.003149567	-0.025509419	-0.022740365	-0.024512497	-0.022158056	-0.02519811	-0.026096848	-2.28E-03	-0.002972804	-5.13E-05	-0.003098719	-4.52E-03	-0.004872324	-0.002709074	0.003853573	-0.004592396	2.52E-04	-0.00566886	-1.63E-04	0.000220739	-6.71E-04	-0.001843336	0.001367652	-0.002344506	-0.016748894	-2.57E-03	-1.63E-02	7.22E-04	0.00174806	-0.02773543	-0.002633429	-0.016795396	-5.01E-04	-1.28E-02	-0.017122346	-0.0241387	-0.014324391	0.000946399	-0.013417811	-0.007013685	-1.67E-03	-0.014798395	-0.01725146	-0.010516919	-9.28E-03	-0.003792178	-0.00594372	-0.020624855	-0.015865129	-2.28E-03	-0.020799614	-0.000939698	-0.023187414	-0.018585977	-1.95E-02	-6.62E-03	-1.34E-02	-0.018781646	-0.008581961	-0.025016535	-7.60E-03	2.62E-04	-0.004606141	-6.46E-03	-0.017711538	-0.000152778	-3.21E-03	-0.007195659	0.001960503	-0.007008182	-0.003939255	-0.004063597	-4.54E-03	-0.0050469	-0.002780874	-0.003440517	0.003333418	9.32E-04	-3.12E-03	-0.003939051	-4.88E-03	-0.002514435	-2.00E-03	-0.012681962	-9.97E-03	1.83E-02	1.06E+00	-0.001259647	-0.014985696	0.000418275	-0.003830396	-0.003623177	-0.02100704	8.98E-04	-0.004876296	0.000278845
ANWC134	0.017287849	0.010090189	0.019603364	0.018861372	-0.042751539	-0.00823267	-0.043701467	-2.37E-02	0.004526319	0.018003821	-0.049392389	-0.043743633	-0.043619914	-0.04337888	-0.046169528	-0.046810829	-4.83E-03	-0.006331507	1.23E-02	-0.008419326	-8.40E-03	-0.009293719	-0.007619046	0.02379342	-0.009430855	9.69E-03	-0.004982832	1.58E-02	0.016769187	1.38E-02	0.000431559	0.009652304	0.001569291	-0.031773266	2.04E-04	-3.05E-02	1.82E-02	0.019123126	-0.047983199	0.001824467	-0.031618969	1.92E-02	-2.65E-02	-0.031831054	-0.045902025	-0.028150743	0.010023539	-0.024811526	-0.00816053	-1.73E-03	-0.024826818	-0.030515365	-0.025122774	-1.52E-02	-0.002921913	-0.000336102	-0.038405081	-0.029215454	2.91E-04	-0.038353964	0.013451062	-0.042138525	-0.033666611	-3.40E-02	-7.42E-03	-1.91E-02	-0.033547492	-0.00947241	-0.047059127	-6.66E-03	1.02E-02	-0.002653745	1.45E-03	-0.032700468	0.013192092	-1.74E-03	0.002223418	0.011583543	-0.001044349	0.001796668	0.00239586	-9.44E-04	-0.002915922	0.002937917	0.00134551	0.011414428	1.84E-02	2.44E-03	-0.000518497	-2.28E-03	-0.000192593	-1.89E-04	-0.020583547	-1.57E-02	4.51E-04	-1.26E-03	1.05979526	-0.021918642	0.024319745	-0.005031278	0.008117184	-0.038163332	7.75E-03	-0.006049595	0.019900714
ANWC67	-0.026225028	-0.027599482	-0.019021894	-0.024664966	-0.002702834	-0.009701602	-0.011156841	-4.95E-03	-0.020639033	-0.029026504	-0.001838726	-0.004764522	-0.005411546	-0.001214164	-0.004795819	-0.00912412	-1.21E-02	-0.010400894	-2.23E-02	-0.01194434	-1.09E-02	-0.0096929	-0.011001781	-0.023094135	-0.013215541	-1.80E-02	-0.012075637	-2.15E-02	-0.019349441	-2.13E-02	-0.015912067	-0.016718238	-0.018122716	-0.003591488	-1.50E-02	-5.63E-03	-2.26E-02	-0.021873026	-0.00967846	-0.020084358	-0.002893409	-2.01E-02	-6.78E-03	-0.0033878	-0.001072939	-0.006751777	-0.016181443	-0.008471549	-0.004543654	-1.31E-02	-0.006329626	-0.002946816	-0.008520554	5.84E-02	-0.01308463	-0.018796049	-0.004595364	-0.008149487	-1.73E-02	-0.00855639	-0.022130975	-0.008543499	-0.003055544	-8.98E-03	-6.68E-03	3.55E-01	-0.007017041	0.004877713	-0.004340076	-1.13E-02	-2.11E-02	-0.010197141	-2.47E-02	-0.006291689	-0.018856699	-1.47E-02	-0.026009355	-0.017252315	-0.024464551	-0.021476875	-0.024109974	-1.85E-02	-0.010378928	-0.01889937	-0.019712928	-0.017881698	-2.63E-02	-2.09E-02	-0.018524135	-1.10E-02	-0.015685046	-1.59E-02	-0.003903456	6.27E-02	-1.55E-02	-1.50E-02	-0.021918642	1.125224471	-0.026494019	-0.018417632	-0.027377963	-0.0099572	-2.16E-02	-0.012386773	-0.022878353
ANWC81	0.041342573	0.024196731	0.036454401	0.047417559	-0.0564466	-0.013392053	-0.055886882	-2.94E-02	0.01199983	0.039936918	-0.062995717	-0.055465471	-0.055540476	-0.056054958	-0.060697098	-0.060301216	-9.30E-03	-0.010561571	1.46E-02	-0.011512192	-1.32E-02	-0.012762127	-0.011997605	0.058469059	-0.014940468	1.30E-02	-0.007052832	2.45E-02	0.021830541	2.17E-02	-0.001853104	0.014379334	0.001183368	-0.042384228	-2.69E-03	-3.98E-02	2.09E-02	0.024000402	-0.060728131	0.003070343	-0.041518683	2.19E-02	-3.36E-02	-0.0412179	-0.06014708	-0.036157217	0.012596743	-0.032822859	-0.009948247	7.32E-04	-0.028253177	-0.040250211	-0.032071331	-1.92E-02	-0.007232349	-0.002786918	-0.05174597	-0.037451403	-4.06E-03	-0.048556257	0.016281457	-0.055757005	-0.044867111	-4.34E-02	-8.28E-03	-2.36E-02	-0.042436114	-0.013137449	-0.058358093	-9.41E-03	1.49E-02	-0.003264911	2.55E-03	-0.041901419	0.019399569	-6.25E-03	0.008082783	0.01674008	-0.003654784	0.000440438	0.010117261	-1.21E-03	-0.005144612	0.002301762	0.001449817	0.018107714	4.17E-02	5.26E-03	-0.000366637	-3.32E-03	-0.002964038	-2.03E-03	-0.022884053	-2.06E-02	1.93E-03	4.18E-04	0.024319745	-0.026494019	1.16293025	-0.008353462	0.021290662	-0.050181918	1.60E-02	-0.009314684	0.037769103
