	WAM63	WAM60	WAM57	WAM56	SAM46	SAM8	SAM44	SAM41	SAM36	WAM64	SAM30	SAM29	SAM28	SAM27	SAM26	SAM25	SAM18	SAM17	SAM33	SAM16	SAM14	SAM12	SAM11	WAM58	SAM15	ANWC135	ANWC140	ANWC129	ANWC131	ANWC130	ANWC152	SAM35	ANWC159	ANWC118	ANWC119	ANWC94	ANWC133	ANWC136	SAM31	ANWC156	ANWC79	ANWC132	ANWC103	ANWC105	SAM32	ANWC100	SAM39	ANWC102	ANWC138	ANWC104	ANWC168	ANWC117	ANWC101	ANWC69	ANWC75	ANWC154	ANWC106	ANWC108	ANWC112	ANWC107	ANWC126	SAM45	ANWC110	ANWC115	ANWC137	ANWC66	ANWC116	ANWC139	SAM19	ANWC141	ANWC128	ANWC142	ANWC147	ANWC109	ANWC77	ANWC162	ANWC146	SAM34	ANWC148	ANWC150	ANWC145	ANWC151	ANWC113	ANWC153	ANWC155	SAM37	ANWC71	ANWC157	ANWC158	ANWC143	ANWC160	ANWC161	ANWC170	ANWC68	ANWC72	ANWC73	ANWC134	ANWC67	ANWC81	ANWC163	WAM59	ANWC78	SAM38	ANWC144	ANWC80
ANWC115	-0.045375248	-0.055872781	-3.80E-02	-0.039207768	0.044284175	-7.08E-03	0.031547019	1.78E-02	-0.02808832	-4.31E-02	0.047911029	0.039500654	0.038368289	0.04441054	0.042567697	0.038431808	-0.009681252	-0.007667669	-0.028853385	-0.008418003	-0.008822632	-0.004463349	-6.04E-03	-0.042083863	-7.05E-03	-2.77E-02	-2.48E-02	-3.20E-02	-0.030857449	-0.033485445	-2.60E-02	-0.028376657	-3.08E-02	0.032679031	-0.027402271	2.88E-02	-0.035186237	-0.033795533	0.035429361	-3.27E-02	0.032542205	-0.030487386	1.86E-02	0.03136542	0.043524199	0.022777648	-2.63E-02	0.018085335	-2.45E-02	-0.015149552	1.45E-02	0.02922868	0.016682446	1.25E-04	-1.07E-02	-0.028889254	0.034478416	0.021421187	-2.81E-02	0.029126963	-0.030166237	0.037895235	0.031950299	1.10282433	-2.65E-02	-2.49E-03	0.251685604	-0.014977443	0.042752633	-0.025862854	-0.030561681	-2.55E-02	-0.042189001	2.84E-02	-0.030544923	-2.37E-02	-0.042934637	-3.12E-02	-0.038428464	-3.45E-02	-4.19E-02	-3.56E-02	-0.02387757	-2.90E-02	-0.033664807	-0.031763973	-3.80E-02	-0.037230981	-3.03E-02	-0.024549534	-0.024369432	-0.026124305	9.69E-03	-3.82E-04	-0.017632733	-0.019246307	-0.033741082	-0.008740519	-4.35E-02	-0.028262536	-0.054469219	0.029368033	-2.97E-02	-0.024101939	-0.036793985
ANWC137	-0.004089018	0.007816712	1.95E-03	-0.007884992	-0.031649723	-7.63E-03	-0.034181794	-1.69E-02	-0.00732648	-8.77E-03	-0.035971352	-0.032800385	-0.034600848	-0.031867646	-0.035974208	-0.037411926	-0.008717587	-0.008512188	-0.009852808	-0.0086668	-0.008954867	-0.008113193	-8.25E-03	-0.001579255	-9.21E-03	-5.96E-03	1.12E-02	-4.44E-03	-0.003250983	-0.002590503	-3.30E-03	-0.00193968	2.28E-04	-0.023044149	-0.002590693	-2.48E-02	-0.004570497	-0.003470436	-0.036901951	-1.39E-03	-0.024458533	-0.003673219	-2.07E-02	-0.023580723	-0.033888101	-0.020858228	-1.97E-03	-0.021829353	2.69E-01	-0.005306653	-1.65E-02	-0.0232025	-0.019711079	-4.86E-03	-6.78E-03	-0.00166842	-0.029717129	-0.02219625	-1.96E-03	-0.030067945	-0.008764016	-0.033625903	-0.026357488	-0.026486372	1.15E+00	-7.42E-03	-0.025470683	0.026248049	-0.035945334	0.010812655	-0.006105743	1.01E-02	0.000527205	-2.68E-02	-0.004046115	-6.53E-04	0.002490334	-2.06E-05	-0.001714233	-1.06E-03	3.20E-03	-7.84E-05	0.012689345	-5.08E-04	-0.000595902	-0.00298985	-7.81E-03	0.001254374	-2.52E-04	0.009440877	-0.000762408	-0.001526687	-1.51E-02	-4.89E-03	-0.00807454	-0.005870988	-0.006605613	-0.006115578	-7.49E-03	-0.000889386	0.006108548	-0.030020798	-7.09E-03	0.008655421	-0.002630748
ANWC66	-0.025242977	-0.025914727	-1.78E-02	-0.023234928	0.004954629	-7.91E-03	-0.000889228	-9.25E-04	-0.018129264	-2.67E-02	0.00621098	0.002804785	0.001723174	0.005852886	0.00354364	0.000627204	-0.009784901	-0.009143832	-0.020667535	-0.010273691	-0.0087246	-0.006663144	-7.98E-03	-0.021738708	-1.02E-02	-1.72E-02	-1.18E-02	-1.85E-02	-0.017696458	-0.018855244	-1.43E-02	-0.015049284	-1.66E-02	0.001410202	-0.015099224	8.71E-05	-0.020519724	-0.019730065	0.000679185	-1.87E-02	0.001931867	-0.019102241	-2.68E-03	0.001516378	0.006670463	-0.00127033	-1.38E-02	-0.002656587	-5.25E-03	-0.010930701	-3.92E-03	0.000751736	-0.003866914	4.33E-02	-1.08E-02	-0.018104159	0.002154488	-0.002584789	-1.66E-02	-0.001065661	-0.019582545	0.000469317	0.002346751	-0.0024895	-7.42E-03	1.09E+00	-0.002041498	0.002739427	0.004379428	-0.012171624	-0.019424792	-1.23E-02	-0.022697141	4.94E-05	-0.01741992	-1.39E-02	-0.024057698	-1.56E-02	-0.022646404	-1.97E-02	-2.27E-02	-1.84E-02	-0.010086488	-1.65E-02	-0.018210869	-0.015821286	-2.45E-02	-0.018315065	-1.71E-02	-0.010863991	-0.0136398	-0.015057188	-2.76E-03	4.81E-02	-0.013828014	-0.013366491	-0.019201325	0.354862303	-2.41E-02	-0.016745091	-0.026871532	-0.002635377	-1.90E-02	-0.011814438	-0.02145252
ANWC116	-0.044268299	-0.055872995	-3.85E-02	-0.040132487	0.044309101	-6.61E-03	0.03578491	1.76E-02	-0.026311313	-4.25E-02	0.050310767	0.042330358	0.039783529	0.046143559	0.045059501	0.041409969	-0.010089468	-0.00761446	-0.028357395	-0.008850518	-0.00813035	-0.004011424	-6.60E-03	-0.042041124	-8.06E-03	-2.80E-02	-2.58E-02	-3.09E-02	-0.031250146	-0.03438751	-2.60E-02	-0.028347253	-3.21E-02	0.032266213	-0.026897257	3.01E-02	-0.034484127	-0.03320989	0.038650894	-3.38E-02	0.032306137	-0.03192677	1.98E-02	0.030568792	0.046309255	0.023034559	-2.59E-02	0.018807066	-2.39E-02	-0.015525933	1.50E-02	0.029903181	0.017041013	4.77E-04	-1.09E-02	-0.029266312	0.035940797	0.024199575	-2.82E-02	0.030764084	-0.029058413	0.040036477	0.036869562	0.251685604	-2.55E-02	-2.04E-03	1.101150274	-0.015663195	0.045801152	-0.026587597	-0.031399301	-2.61E-02	-0.042788435	2.82E-02	-0.031096813	-2.39E-02	-0.043828071	-3.00E-02	-0.038486611	-3.40E-02	-4.36E-02	-3.62E-02	-0.024396452	-2.96E-02	-0.034907518	-0.030357382	-3.79E-02	-0.035950783	-3.07E-02	-0.025096955	-0.024611593	-0.026401336	1.12E-02	6.19E-04	-0.01687391	-0.018638655	-0.033223234	-0.006741611	-4.27E-02	-0.028646991	-0.055744229	0.03255231	-3.00E-02	-0.02505052	-0.036124679
ANWC139	-0.010253775	-0.003253377	-4.31E-03	-0.011840216	-0.021167508	-7.06E-03	-0.02419853	-1.24E-02	-0.010833987	-1.59E-02	-0.024183988	-0.022575158	-0.023513687	-0.021273911	-0.023498175	-0.024744564	-0.00726958	-0.008907544	-0.010454016	-0.00704941	-0.008188326	-0.007343213	-7.26E-03	-0.008304048	-7.34E-03	-7.73E-03	1.04E-02	-8.50E-03	-0.00649127	-0.008736173	-2.94E-03	-0.005847893	-2.48E-03	-0.015622525	-0.003191057	-1.67E-02	-0.007747144	-0.007174398	-0.026604758	-4.00E-03	-0.01645721	-0.007676837	-1.48E-02	-0.017395861	-0.023670162	-0.015173505	-5.63E-03	-0.013588763	2.52E-02	-0.007067159	-1.03E-02	-0.014933583	-0.013234269	4.78E-03	-7.56E-03	-0.002509341	-0.019294513	-0.015682527	-3.86E-03	-0.019180064	-0.010908013	-0.023443602	-0.017881396	-0.014977443	2.62E-02	2.74E-03	-0.015663195	1.102511406	-0.024042728	0.009664664	-0.007361531	7.93E-03	-0.003653182	-1.71E-02	-0.007094822	-1.93E-03	-0.003898114	-5.74E-03	-0.006210055	-3.56E-03	-2.12E-03	-2.47E-03	0.009867559	-3.46E-03	-0.00418842	-0.006388059	-1.27E-02	-0.00413609	-2.74E-03	0.007740827	-0.003865321	-0.001298571	-1.04E-02	5.76E-03	-0.008095172	-0.007952101	-0.008754749	0.005192075	-1.26E-02	-0.004963815	-0.003202021	-0.023046036	-9.58E-03	0.00834381	-0.007082923
SAM19	-0.063964863	-0.082206917	-5.57E-02	-0.053594706	0.091197539	-7.14E-03	0.085366274	3.61E-02	-0.03643498	-6.01E-02	0.102148029	0.08959681	0.086349866	0.091840136	0.095271884	0.086375074	-0.014502132	-0.009472254	-0.041523011	-0.011177566	-0.007748697	-0.004861104	-3.78E-03	-0.060726348	-7.20E-03	-4.12E-02	-3.77E-02	-4.62E-02	-0.045218551	-0.048701323	-3.76E-02	-0.039116271	-4.44E-02	0.05244599	-0.038479623	5.70E-02	-0.048193454	-0.04873142	0.086022061	-4.74E-02	0.057355168	-0.045284793	3.54E-02	0.057681488	0.094532695	0.041537992	-3.57E-02	0.033319145	-3.22E-02	-0.018538174	2.37E-02	0.052087297	0.033778816	3.82E-03	-1.50E-02	-0.044409228	0.064463251	0.041926356	-4.04E-02	0.055630322	-0.042274347	0.085703479	0.065599155	0.042752633	-3.59E-02	4.38E-03	0.045801152	-0.024042729	1.331110716	-0.037443268	-0.043842947	-4.09E-02	-0.062926548	5.68E-02	-0.042621853	-3.45E-02	-0.063475725	-4.32E-02	-0.056722904	-5.04E-02	-6.53E-02	-5.07E-02	-0.03622133	-4.50E-02	-0.049164371	-0.041730016	-5.38E-02	-0.05085735	-4.45E-02	-0.036705503	-0.033997058	-0.03885705	1.75E-02	5.20E-03	-0.023321572	-0.025094717	-0.047157513	-0.004263694	-5.90E-02	-0.040790068	-0.081505732	0.061255092	-4.06E-02	-0.036205348	-0.053363609
ANWC141	-0.004406946	0.010248227	2.27E-03	-0.007234448	-0.033633648	-7.63E-03	-0.035615532	-1.96E-02	-0.008436464	-8.42E-03	-0.038775119	-0.033513888	-0.035090159	-0.034685977	-0.03705284	-0.038971293	-0.006813783	-0.008688111	-0.005892571	-0.007011016	-0.009919102	-0.008009428	-8.32E-03	-0.002065595	-9.41E-03	-5.49E-03	3.35E-02	-2.81E-03	-0.002545786	-0.004527592	8.08E-04	-0.00288711	3.90E-03	-0.023934576	0.001561266	-2.66E-02	-0.005092226	-0.004387658	-0.038313268	1.55E-04	-0.025403719	-0.004056249	-2.26E-02	-0.02450304	-0.036241624	-0.022451885	-2.31E-03	-0.020206534	1.27E-02	-0.006135827	-1.62E-02	-0.023954185	-0.019893596	-7.97E-03	-7.99E-03	0.002441742	-0.031590976	-0.02337458	-1.85E-03	-0.03106091	-0.008041619	-0.034680016	-0.02669617	-0.025862854	1.08E-02	-1.22E-02	-0.026587597	0.009664664	-0.037443268	1.073244453	-0.00508614	5.28E-02	0.000304724	-2.62E-02	-0.004173545	1.13E-03	0.00729977	-1.33E-03	-0.000981899	3.51E-03	1.01E-02	5.36E-03	0.029471347	1.91E-03	-0.000327297	-0.00252041	-7.91E-03	0.00029705	3.10E-03	0.052963761	0.002655403	0.002359756	-1.43E-02	-1.01E-02	-0.007416472	-0.006693501	-0.00553175	-0.010718294	-8.48E-03	0.003951947	0.009675834	-0.031387823	-7.81E-03	0.020384071	-0.003642033
ANWC128	0.013969126	0.009870645	1.71E-02	0.014105122	-0.041890253	-6.33E-03	-0.042474447	-2.12E-02	0.003014968	1.24E-02	-0.047362493	-0.040778837	-0.041988501	-0.042595268	-0.043737589	-0.044786846	-0.005484918	-0.003387475	0.007159362	-0.006127459	-0.007791413	-0.007657238	-7.13E-03	0.021555587	-9.02E-03	1.24E-02	-5.09E-03	1.34E-02	0.013903332	0.012818049	1.57E-03	0.008604224	1.45E-03	-0.030652998	0.001637795	-3.12E-02	0.013100308	0.031323664	-0.043461969	1.66E-03	-0.029889075	0.013048979	-2.38E-02	-0.031609683	-0.043964318	-0.024733826	8.66E-03	-0.022325491	-6.89E-03	-0.000186782	-2.27E-02	-0.029739357	-0.021894636	-1.49E-02	-3.43E-03	0.001021714	-0.037959174	-0.027376142	5.75E-04	-0.035776827	0.008782834	-0.041819149	-0.033084176	-0.030561681	-6.11E-03	-1.94E-02	-0.031399301	-0.007361531	-0.043842947	-0.00508614	1.105579734	-1.19E-03	0.0024329	-3.17E-02	0.011273466	-1.63E-03	0.001055908	1.11E-02	-0.001379853	-1.03E-04	5.72E-03	1.02E-03	-0.003042481	2.86E-03	0.00159231	0.010982412	1.41E-02	0.002761734	2.36E-03	-0.001758993	0.002133568	0.00082408	-2.00E-02	-1.64E-02	0.000534036	0.001070426	0.011431091	-0.020863729	1.62E-02	-0.002989005	0.008182338	-0.036841024	1.22E-02	-0.003694575	0.0138396
ANWC142	0.002019928	0.017898352	6.46E-03	-0.001250982	-0.036116686	-6.87E-03	-0.037412313	-1.90E-02	-0.005187762	-2.60E-03	-0.041150632	-0.037236562	-0.036849131	-0.036385073	-0.038532395	-0.041892168	-0.006421632	-0.005240999	-0.004279963	-0.006828767	-0.009019173	-0.006115436	-6.38E-03	0.00443843	-7.63E-03	-2.92E-03	2.88E-02	7.96E-05	0.002403565	0.001166741	2.83E-03	0.002115624	7.05E-03	-0.026292875	0.002263173	-2.75E-02	0.00057348	0.001401693	-0.041677969	3.61E-03	-0.026580657	0.001151747	-2.25E-02	-0.026360623	-0.037727019	-0.024109095	8.09E-04	-0.02226586	1.25E-02	-0.00436068	-1.67E-02	-0.025567307	-0.02027133	-7.86E-03	-4.62E-03	0.007896544	-0.032820757	-0.023457486	2.07E-03	-0.032592356	-0.004026701	-0.035583386	-0.029093804	-0.025537501	1.01E-02	-1.23E-02	-0.026076062	0.007926123	-0.040931865	0.052818684	-0.00119228	1.08E+00	0.007318658	-2.74E-02	0.000453179	3.27E-03	0.01292534	2.33E-03	0.00406495	4.43E-03	1.44E-02	8.14E-03	0.021574734	6.14E-03	0.005174496	0.000710217	-7.30E-04	0.005001735	6.31E-03	0.038811019	0.002173504	0.002927567	-1.31E-02	-9.79E-03	-0.005530507	-0.003840284	-0.001706582	-0.009864526	-2.21E-03	0.005547132	0.017462218	-0.032077641	-3.87E-03	0.019870161	0.002226422
ANWC147	0.010147824	0.050168301	1.56E-02	0.002840993	-0.058419464	-9.85E-03	-0.058208516	-3.13E-02	-0.002280247	9.41E-04	-0.065408091	-0.057951384	-0.058267945	-0.058766902	-0.063313681	-0.063178004	-0.00886893	-0.011754803	-0.003366145	-0.010248771	-0.011071773	-0.012306135	-1.13E-02	0.013567749	-1.17E-02	-1.66E-03	5.20E-03	4.42E-03	0.006309897	0.00572394	6.59E-03	0.006973774	1.93E-02	-0.042492389	0.007817164	-4.37E-02	0.006490795	0.005953779	-0.064586225	1.37E-02	-0.043387943	0.004112045	-3.43E-02	-0.043359133	-0.062468166	-0.036447818	6.69E-03	-0.032078696	-1.47E-03	-0.00393708	-2.88E-02	-0.042882536	-0.030951224	-1.82E-02	-7.18E-03	0.022491438	-0.052186841	-0.037504552	7.71E-03	-0.050387201	-0.001996632	-0.058490191	-0.044689998	-0.042189001	5.27E-04	-2.27E-02	-0.042788435	-0.003653182	-0.062926548	0.000304724	0.0024329	7.32E-03	1.102334499	-4.32E-02	0.00430365	7.03E-03	0.04248088	7.78E-03	0.341872736	4.36E-02	4.23E-02	4.35E-02	0.00417945	1.45E-02	0.016895774	0.005728919	1.77E-03	0.029643696	1.86E-02	0.005661762	0.00734069	0.011242471	-2.39E-02	-1.97E-02	-0.00704151	-0.005298492	0.002758682	-0.023806201	3.82E-03	0.013382637	0.05073091	-0.049973335	-9.23E-04	0.003757768	0.007110396
ANWC109	-0.04608042	-0.057166464	-3.89E-02	-0.03853247	0.051902242	-4.68E-03	0.047517515	2.28E-02	-0.024227467	-4.34E-02	0.059071934	0.050798741	0.051358355	0.054605574	0.055275742	0.051894152	-0.008138623	-0.007136887	-0.029626786	-0.006279176	-0.004889923	-0.001901854	-3.30E-03	-0.04345103	-5.21E-03	-2.86E-02	-2.68E-02	-3.14E-02	-0.030779902	-0.033430011	-2.53E-02	-0.026477603	-3.22E-02	0.034904331	-0.02658878	3.57E-02	-0.034715583	-0.032314852	0.051551521	-3.17E-02	0.03908634	-0.031561977	2.42E-02	0.036927359	0.055139244	0.030004607	-2.45E-02	0.022928451	-2.42E-02	-0.012496759	1.50E-02	0.035799915	0.022694477	1.65E-03	-1.06E-02	-0.0307295	0.044161024	0.033643933	-2.81E-02	0.041281535	-0.02887935	0.051432541	0.042638448	0.028411921	-2.68E-02	4.94E-05	0.028198775	-0.017095956	0.056756165	-0.026227366	-0.031709308	-2.74E-02	-0.04320952	1.10E+00	-0.028461	-2.45E-02	-0.045336623	-2.95E-02	-0.0401454	-3.47E-02	-4.57E-02	-3.51E-02	-0.025815414	-3.04E-02	-0.032265097	-0.028860533	-4.05E-02	-0.036651296	-3.10E-02	-0.02565193	-0.022216289	-0.026448405	1.17E-02	1.86E-03	-0.015650952	-0.017790225	-0.032679923	-0.006151848	-4.25E-02	-0.027118002	-0.057055806	0.042326373	-2.67E-02	-0.024990167	-0.035555567
ANWC77	0.01898358	0.012194969	1.88E-02	0.017133911	-0.039544115	-6.67E-03	-0.040855912	-2.08E-02	0.005365706	1.44E-02	-0.044617867	-0.039126559	-0.041729246	-0.040165284	-0.042618503	-0.044270896	-0.004757968	-0.004572404	0.007999243	-0.005017046	-0.007904815	-0.005817589	-5.70E-03	0.02316166	-8.00E-03	7.10E-03	-2.31E-03	1.07E-02	0.012410311	0.012892809	2.85E-03	0.008481334	4.31E-03	-0.029243502	0.002590254	-2.92E-02	0.013753381	0.013530801	-0.04509146	4.24E-03	-0.029541572	0.01653493	-2.37E-02	-0.029755904	-0.042177109	-0.025710347	8.09E-03	-0.021441448	-4.17E-03	0.000466512	-2.12E-02	-0.028713857	-0.021053071	-1.42E-02	-3.75E-03	0.001703461	-0.034366995	-0.02553836	1.82E-03	-0.035231464	0.009225455	-0.039180898	-0.031933162	-0.030544923	-4.05E-03	-1.74E-02	-0.031096813	-0.007094822	-0.042621853	-0.004173545	0.011273466	4.53E-04	0.00430365	-2.85E-02	1.071904182	3.78E-04	0.003873303	1.16E-02	0.002245399	2.94E-03	7.38E-03	3.15E-03	-0.000412099	6.83E-03	0.003790626	0.010120799	1.77E-02	0.006988711	2.30E-03	-0.000308956	0.002907655	0.003130006	-1.79E-02	-1.52E-02	0.001462741	0.000636021	0.014324282	-0.018759419	2.09E-02	-0.001897377	0.010571629	-0.035328437	6.11E-03	-0.002104405	0.01687841
ANWC162	-0.002913108	0.009269852	1.42E-03	-0.003281312	-0.031166075	-4.18E-03	-0.034173066	-1.62E-02	-0.003652954	-6.88E-03	-0.035132884	-0.033228184	-0.033982819	-0.031946969	-0.034897155	-0.035591772	-0.002053561	-0.005314621	-0.002856979	-0.002880767	-0.004553535	-0.005345908	-4.46E-03	0.000327897	-4.03E-03	-8.99E-04	2.83E-03	1.18E-03	-9.20972E-05	-0.000309144	6.77E-03	7.99825E-05	8.14E-03	-0.023326419	0.004256243	-2.29E-02	-0.001368173	0.001787587	-0.035584919	5.44E-03	-0.023406638	0.001504148	-1.68E-02	-0.021977542	-0.033527584	-0.019693073	7.07E-05	-0.017730262	-9.27E-04	-0.00342239	-1.65E-02	-0.023813502	-0.016220629	-1.08E-02	-3.10E-03	0.005768549	-0.029831918	-0.020445341	5.18E-03	-0.029545831	-0.001867825	-0.030391041	-0.025463006	-0.023712339	-6.53E-04	-1.39E-02	-0.02392532	-0.001929859	-0.034494906	0.001132696	-0.001628593	3.27E-03	0.007031012	-2.45E-02	0.00037754	1.07E+00	0.009413891	1.52E-03	0.005653844	5.09E-03	9.06E-03	6.54E-03	0.002637772	6.67E-03	0.005203001	0.000850487	-5.16E-03	0.006496202	8.19E-03	0.001457863	0.007496317	0.007261854	-1.53E-02	-1.10E-02	-0.002721672	-0.002387407	-0.00080089	-0.014172914	-5.44E-03	0.018490899	0.008383531	-0.030057277	-3.58E-03	0.003796392	-0.001022173
ANWC146	0.012268058	0.093068347	1.87E-02	0.007155191	-0.059934234	-1.26E-02	-0.060158481	-3.31E-02	-0.003989105	4.81E-03	-0.06798144	-0.059424798	-0.058959905	-0.061068422	-0.064685687	-0.063520492	-0.010695445	-0.010618196	-0.00361286	-0.013009426	-0.01358939	-0.014220951	-1.32E-02	0.016245042	-1.41E-02	-1.80E-03	1.14E-02	5.10E-03	0.007544308	0.006435474	9.19E-03	0.005498575	3.53E-02	-0.041052639	0.008843891	-4.40E-02	0.006507629	0.006952197	-0.064591244	1.58E-02	-0.046096652	0.005107945	-3.67E-02	-0.043649968	-0.063815955	-0.040103787	5.73E-03	-0.035924887	1.24E-03	-0.005969022	-2.56E-02	-0.043504735	-0.034978727	-1.82E-02	-9.98E-03	0.032376485	-0.053213636	-0.041320859	6.30E-03	-0.049691886	-0.000787817	-0.059103924	-0.048091103	-0.042934637	2.49E-03	-2.41E-02	-0.043828071	-0.003898114	-0.063475725	0.00729977	0.001055908	1.29E-02	0.04248088	-4.53E-02	0.003873303	9.41E-03	1.097586751	8.98E-03	0.029723837	3.80E-02	1.02E-01	4.58E-02	0.007799379	1.98E-02	0.023876013	0.006635285	3.81E-03	0.024715973	2.85E-02	0.008631967	0.010750668	0.015704951	-2.13E-02	-1.96E-02	-0.007052155	-0.005891893	0.003592086	-0.025136825	9.42E-03	0.021577519	0.097198533	-0.05100187	-7.44E-04	0.006480018	0.010805501
SAM34	0.018257593	0.016607314	1.88E-02	0.017771097	-0.040580598	-5.22E-03	-0.042971347	-1.93E-02	0.00941087	1.56E-02	-0.044196991	-0.039015548	-0.041260352	-0.039728939	-0.043719963	-0.0455556	-0.001753644	-0.003618708	0.016854687	-0.004199591	-0.005222355	-0.004066958	-5.24E-03	0.022146365	-5.44E-03	1.02E-02	-5.95E-04	1.28E-02	0.01452076	0.01497698	3.13E-03	0.013320107	6.13E-03	-0.029628044	0.002329052	-2.87E-02	0.014684225	0.014989435	-0.045538836	6.34E-03	-0.028649128	0.014255757	-2.29E-02	-0.028986112	-0.041474932	-0.024291131	1.03E-02	-0.021598478	-1.67E-03	0.002348884	-2.13E-02	-0.029072892	-0.02093799	-1.25E-02	-2.34E-03	0.006006908	-0.035553766	-0.025994518	4.14E-03	-0.035404672	0.014680364	-0.041137557	-0.031805314	-0.031172118	-2.06E-05	-1.56E-02	-0.030011463	-0.00574387	-0.043198679	-0.001331412	0.011093948	2.33E-03	0.007784822	-2.95E-02	0.011603698	1.52E-03	0.008981863	1.07E+00	0.004293865	5.82E-03	1.00E-02	4.33E-03	0.000365065	5.93E-03	0.005449527	0.018641175	1.42E-02	0.009293149	4.68E-03	0.001946851	0.003927545	0.004740245	-1.74E-02	-1.29E-02	0.003373435	0.002820277	0.012867162	-0.017320787	1.84E-02	0.001470008	0.016221153	-0.036245456	1.07E-02	-0.000213527	0.016516872
ANWC148	0.004345487	0.038745025	1.21E-02	0.000423272	-0.053178544	-1.03E-02	-0.053055566	-2.87E-02	-0.003734865	-2.64E-03	-0.06071547	-0.053412119	-0.053251774	-0.053680472	-0.057825439	-0.057454467	-0.008100892	-0.00981884	-0.005179101	-0.009732501	-0.011563854	-0.010543569	-1.07E-02	0.008124393	-1.07E-02	-2.60E-03	-5.49E-04	1.76E-03	0.004430145	0.002107957	6.67E-03	0.004122607	1.35E-02	-0.038298932	0.006976161	-3.93E-02	0.002772763	0.002775808	-0.05765196	1.05E-02	-0.039653783	0.003520212	-3.00E-02	-0.039297295	-0.056112284	-0.033810806	4.38E-03	-0.028900461	-3.41E-03	-0.006107979	-2.71E-02	-0.039862449	-0.029108073	-1.85E-02	-7.25E-03	0.012988481	-0.047028272	-0.034284721	6.22E-03	-0.04552478	-0.004177948	-0.052699165	-0.041307041	-0.038428464	-1.71E-03	-2.26E-02	-0.038486611	-0.006210055	-0.056722904	-0.000981899	-0.001379853	4.06E-03	0.341872736	-4.01E-02	0.002245399	5.65E-03	0.029723837	4.29E-03	1.093086124	3.11E-02	3.11E-02	4.30E-02	0.002067932	1.15E-02	0.01271034	0.003484112	-1.42E-03	0.022379408	1.52E-02	0.00445947	0.007257674	0.00980687	-2.31E-02	-1.94E-02	-0.007034538	-0.005878553	0.000368663	-0.023518916	-2.42E-03	0.008790379	0.038451434	-0.045485385	-2.79E-03	-0.000594012	0.002971769
ANWC150	0.007119484	0.042398274	1.11E-02	0.002190132	-0.046044361	-7.60E-03	-0.045882107	-2.43E-02	-0.001929971	7.18E-04	-0.05258794	-0.046177644	-0.04791541	-0.046345962	-0.050220996	-0.050576044	-0.006240575	-0.00762865	-0.001584558	-0.007169001	-0.008653055	-0.007915393	-8.71E-03	0.008969251	-9.10E-03	7.82E-05	4.65E-03	3.15E-03	0.005069731	0.00325086	8.73E-03	0.003704165	1.95E-02	-0.035052727	0.008781561	-3.40E-02	0.004106886	0.003366232	-0.051238253	1.23E-02	-0.033240161	0.002454775	-2.85E-02	-0.034238405	-0.050723375	-0.029477742	4.23E-03	-0.027467934	-5.74E-04	-0.00367945	-2.16E-02	-0.033089924	-0.025532367	-1.52E-02	-5.34E-03	0.019445449	-0.040246018	-0.031015611	9.89E-03	-0.039629922	-0.002617886	-0.046906963	-0.037847243	-0.034527072	-1.06E-03	-1.97E-02	-0.034016532	-0.003562429	-0.050371115	0.003511836	-0.000103219	4.43E-03	0.043635421	-3.47E-02	0.002943834	5.09E-03	0.038043953	5.82E-03	0.031058757	1.08E+00	3.99E-02	4.64E-02	0.002126913	1.61E-02	0.015670208	0.00352797	1.96E-03	0.024988314	1.64E-02	0.005639791	0.007901682	0.008630101	-1.93E-02	-1.53E-02	-0.005773622	-0.003088267	0.00295739	-0.020879658	1.64E-03	0.011070213	0.04288888	-0.040103366	-2.04E-03	0.00295195	0.00447264
ANWC145	0.016003881	0.090060672	2.01E-02	0.009293165	-0.06095305	-1.05E-02	-0.060314069	-3.24E-02	-0.000925236	8.60E-03	-0.068569517	-0.060448505	-0.061316521	-0.061765802	-0.065362728	-0.067295962	-0.010099003	-0.010008573	-0.001120883	-0.011409545	-0.01115503	-0.01284023	-1.27E-02	0.020981918	-1.26E-02	1.54E-03	1.12E-02	8.32E-03	0.008592195	0.008711469	9.15E-03	0.006447573	3.38E-02	-0.043358323	0.011943658	-4.38E-02	0.008174137	0.008036307	-0.066918386	1.80E-02	-0.04546074	0.007140245	-3.71E-02	-0.043132292	-0.06407938	-0.037995341	7.56E-03	-0.036083886	3.89E-03	-0.0030563	-2.51E-02	-0.042519892	-0.035037274	-1.80E-02	-9.16E-03	0.030732233	-0.054374091	-0.040673987	9.98E-03	-0.051398795	0.001573145	-0.060326778	-0.048565229	-0.041905569	3.20E-03	-2.27E-02	-0.043625648	-0.002115148	-0.065340063	0.010097098	0.005716496	1.44E-02	0.042342219	-4.57E-02	0.007382794	9.06E-03	0.102381187	1.00E-02	0.031136595	3.99E-02	1.10E+00	4.46E-02	0.0076861	2.25E-02	0.023106848	0.008205617	7.24E-03	0.025672323	3.00E-02	0.011269059	0.010878099	0.015236187	-2.14E-02	-1.94E-02	-0.006017795	-0.002859114	0.003644874	-0.02339039	1.15E-02	0.02362746	0.09265775	-0.051459675	6.77E-05	0.008442917	0.012404835
